Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,TenureDays,AvgOrderValue,PurchaseFrequencyPerYear,CLV_Approx,UniqueProducts,TotalItemsPurchased,AvgItemsPerOrder,WeekendOrderRatio,PrimaryCountry
14143,134,1,115.8,3,1,1,311,5,1,115.8,365.25,115.8,7,30,4.285714285714286,0.0,United Kingdom
14144,486,1,30.6,1,1,1,111,3,1,30.6,365.25,30.599999999999998,1,12,12.0,0.0,United Kingdom
14145,47,7,7600.05,4,4,5,445,13,564,1085.7214285714285,4.533244680851063,7600.049999999999,11,1655,66.2,0.24,United Kingdom
14146,9,12,9450.3,5,5,5,555,15,686,787.525,6.389212827988338,9450.3,337,5780,12.675438596491228,0.17324561403508773,United Kingdom
14147,78,9,2590.2,3,5,4,354,12,562,287.79999999999995,5.849199288256227,2590.1999999999994,24,995,33.166666666666664,0.06666666666666667,United Kingdom
14148,234,2,466.29,2,2,2,222,6,180,233.145,4.058333333333334,466.29,15,223,13.117647058823529,0.0,United Kingdom
14149,221,1,446.62,2,1,2,212,5,1,446.62,365.25,446.61999999999995,28,218,7.785714285714286,0.0,United Kingdom
14150,36,2,658.64,4,2,3,423,9,324,329.32,2.2546296296296293,658.6399999999999,23,496,19.076923076923077,0.0,United Kingdom
14151,673,2,679.45,1,2,3,123,6,43,339.725,16.988372093023255,679.45,44,405,9.204545454545455,0.0,United Kingdom
14152,75,7,2000.22,3,4,4,344,11,583,285.7457142857143,4.385506003430532,2000.2200000000005,104,1844,13.864661654135338,0.15037593984962405,United Kingdom
14153,483,1,233.39999999999998,1,1,1,111,3,1,233.39999999999998,365.25,233.39999999999998,17,312,18.352941176470587,0.0,United Kingdom
14154,239,8,6275.8,2,4,5,245,11,456,784.475,6.407894736842105,6275.8,236,3222,11.034246575342467,0.0,United Kingdom
14155,266,1,118.75,2,1,1,211,4,1,118.75,365.25,118.75,6,25,4.166666666666667,0.0,United Kingdom
14156,10,156,275335.35,5,5,5,555,15,728,1764.970192307692,78.26785714285714,275335.35,1446,138222,34.14575098814229,0.06818181818181818,EIRE
14157,20,5,1002.7800000000001,4,4,3,443,11,626,200.556,2.917332268370607,1002.7800000000001,75,540,6.067415730337078,0.5393258426966292,United Kingdom
14158,40,1,507.65999999999997,4,1,2,412,7,1,507.65999999999997,365.25,507.66,41,781,19.048780487804876,1.0,United Kingdom
14159,20,20,7931.22,4,5,5,455,14,717,396.56100000000004,10.188284518828452,7931.220000000001,706,6583,3.5128068303094984,0.2657417289220918,United Kingdom
14160,610,7,8421.47,1,4,5,145,10,88,1203.0671428571427,29.053977272727273,8421.47,80,4661,43.5607476635514,0.514018691588785,United Kingdom
14161,216,7,3319.65,2,4,5,245,11,510,474.2357142857143,5.013235294117647,3319.6499999999996,202,1623,5.235483870967742,1.0,United Kingdom
14162,174,2,289.36,3,2,2,322,7,118,144.68,6.190677966101695,289.36,25,142,5.68,1.0,United Kingdom
14163,87,5,2534.82,3,4,4,344,11,374,506.96400000000006,4.883021390374332,2534.8200000000006,42,950,16.379310344827587,0.29310344827586204,United Kingdom
14164,71,2,1631.77,3,2,4,324,9,10,815.885,73.05,1631.7699999999998,28,1033,35.62068965517241,0.0,United Kingdom
14165,276,1,122.53999999999999,2,1,1,211,4,1,122.53999999999999,365.25,122.54,23,54,2.16,0.0,United Kingdom
14166,505,2,256.85,1,2,1,121,4,121,128.425,6.037190082644628,256.85,39,84,1.5849056603773586,0.0,United Kingdom
14167,39,8,1296.49,4,4,4,444,12,641,162.06125,4.558502340093604,1296.49,48,350,2.8925619834710745,0.0,United Kingdom
14168,421,2,370.45,1,2,2,122,5,143,185.225,5.108391608391608,370.45,11,147,9.8,0.0,United Kingdom
14169,431,2,624.4300000000001,1,2,3,123,6,13,312.21500000000003,56.192307692307686,624.4300000000001,50,208,3.1044776119402986,0.0,United Kingdom
14170,375,3,595.43,2,3,2,232,7,19,198.47666666666666,57.671052631578945,595.43,123,290,1.7575757575757576,0.0,United Kingdom
14171,98,2,498.79,3,2,2,322,7,632,249.395,1.1558544303797469,498.79,61,211,3.296875,0.0,United Kingdom
14172,605,3,402.72,1,3,2,132,6,37,134.24,29.614864864864867,402.72,38,88,1.6296296296296295,0.35185185185185186,United Kingdom
14173,11,6,586.0,5,4,2,542,11,719,97.66666666666667,3.0479833101529903,586.0,30,194,5.878787878787879,0.0,United Kingdom
14174,33,1,134.46,4,1,1,411,6,1,134.46,365.25,134.46,26,94,3.6153846153846154,1.0,United Kingdom
14175,60,8,7678.88,3,4,5,345,12,568,959.86,5.144366197183098,7678.88,237,3009,9.090634441087614,0.13293051359516617,United Kingdom
14176,297,5,916.01,2,4,3,243,9,83,183.202,22.003012048192772,916.0100000000001,33,326,7.086956521739131,0.0,United Kingdom
14177,86,13,2229.34,3,5,4,354,12,565,171.48769230769233,8.403982300884955,2229.34,141,1048,4.9904761904761905,0.004761904761904762,United Kingdom
14178,9,7,1626.74,5,4,4,544,13,173,232.39142857142858,14.778901734104046,1626.74,191,1505,4.602446483180428,0.15902140672782875,United Kingdom
14179,41,2,719.78,4,2,3,423,9,11,359.89,66.4090909090909,719.7799999999999,135,330,2.0,0.24242424242424243,United Kingdom
14180,11,33,5871.15,5,5,5,555,15,537,177.91363636363636,22.445530726256983,5871.150000000001,125,878,2.916943521594684,0.04318936877076412,United Kingdom
14181,411,2,310.55,1,2,2,122,5,151,155.275,4.837748344370861,310.55,48,122,2.259259259259259,0.0,United Kingdom
14182,444,4,678.77,1,3,3,133,7,152,169.6925,9.611842105263158,678.77,42,174,3.48,0.0,United Kingdom
14183,411,2,286.29,1,2,2,122,5,69,143.145,10.58695652173913,286.29,27,61,1.7428571428571429,1.0,United Kingdom
14184,67,1,452.89,3,1,2,312,6,1,452.89,365.25,452.89000000000004,24,127,5.291666666666667,0.0,United Kingdom
14185,331,1,50.65,2,1,1,211,4,1,50.65,365.25,50.65,3,6,2.0,0.0,United Kingdom
14186,427,5,1552.31,1,4,4,144,9,217,310.462,8.415898617511521,1552.31,75,1550,14.903846153846153,0.0,United Kingdom
14187,474,1,123.5,1,1,1,111,3,1,123.5,365.25,123.5,8,50,6.25,0.0,United Kingdom
14188,31,6,2054.36,4,4,4,444,12,279,342.3933333333334,7.854838709677419,2054.36,34,1162,17.876923076923077,0.0,United Kingdom
14189,2,16,5792.96,5,5,5,555,15,386,362.06,15.139896373056995,5792.96,199,4646,14.70253164556962,0.06329113924050633,United Kingdom
14190,666,1,36.0,1,1,1,111,3,1,36.0,365.25,36.0,1,2,2.0,0.0,United Kingdom
14191,2,15,4818.86,5,5,5,555,15,726,321.2573333333333,7.546487603305786,4818.86,147,3724,14.052830188679245,0.0,United Kingdom
14192,388,1,293.74,2,1,2,212,5,1,293.74,365.25,293.74,14,218,15.571428571428571,0.0,United Kingdom
14193,68,3,1210.19,3,3,4,334,10,328,403.3966666666667,3.3407012195121952,1210.1900000000003,49,653,10.203125,0.0,United Kingdom
14194,5,36,18659.12,5,5,5,555,15,697,518.3088888888889,18.865136298421806,18659.12,432,10037,10.543067226890756,0.1407563025210084,United Kingdom
14195,202,6,2185.6,2,4,4,244,10,432,364.26666666666665,5.072916666666667,2185.6,10,1672,104.5,0.25,United Kingdom
14196,107,1,335.52,3,1,2,312,6,1,335.52,365.25,335.52,6,142,23.666666666666668,0.0,United Kingdom
14197,411,1,390.05,1,1,2,112,4,1,390.05,365.25,390.05,20,143,7.15,0.0,United Kingdom
14198,18,9,1555.83,5,5,4,554,14,685,172.87,4.798905109489051,1555.83,58,623,6.846153846153846,0.0989010989010989,United Kingdom
14199,218,4,1091.7,2,3,3,233,8,312,272.925,4.6826923076923075,1091.7,15,254,14.11111111111111,0.2777777777777778,United Kingdom
14200,617,1,379.2,1,1,2,112,4,1,379.2,365.25,379.2,21,140,6.666666666666667,0.0,United Kingdom
14201,60,10,1193.54,3,5,3,353,11,528,119.354,6.917613636363636,1193.54,47,806,14.654545454545454,0.10909090909090909,United Kingdom
14202,381,3,796.16,2,3,3,233,8,243,265.38666666666666,4.5092592592592595,796.16,27,166,5.724137931034483,0.0,United Kingdom
14203,397,1,339.34,2,1,2,212,5,1,339.34,365.25,339.34,16,80,5.0,1.0,United Kingdom
14204,2,4,1063.31,5,3,3,533,11,735,265.8275,1.9877551020408164,1063.3099999999997,186,492,2.1206896551724137,0.0,United Kingdom
14205,17,9,2414.2,5,5,4,554,14,625,268.2444444444444,5.2596,2414.2,79,1342,10.910569105691057,0.3252032520325203,United Kingdom
14206,239,3,1185.01,2,3,3,233,8,163,395.00333333333333,6.72239263803681,1185.01,62,930,13.098591549295774,0.0,United Kingdom
14207,688,1,157.8,1,1,1,111,3,1,157.8,365.25,157.8,2,36,18.0,0.0,United Kingdom
14208,95,2,567.05,3,2,2,322,7,456,283.525,1.6019736842105263,567.0500000000001,34,529,15.114285714285714,0.7142857142857143,United Kingdom
14209,11,15,4972.67,5,5,5,555,15,675,331.5113333333333,8.116666666666667,4972.67,133,1739,7.528138528138528,0.04329004329004329,United Kingdom
14210,106,16,5861.52,3,5,5,355,13,597,366.345,9.78894472361809,5861.52,143,2604,7.914893617021277,0.05167173252279635,United Kingdom
14211,53,18,4402.29,4,5,5,455,14,677,244.57166666666666,9.71122599704579,4402.29,155,2575,10.729166666666666,0.14583333333333334,United Kingdom
14212,90,2,2190.14,3,2,4,324,9,356,1095.07,2.0519662921348316,2190.14,18,2046,97.42857142857143,0.42857142857142855,United Kingdom
14213,405,1,1192.2,2,1,3,213,6,1,1192.2,365.25,1192.2,5,244,48.8,1.0,United Kingdom
14214,31,5,1004.38,4,4,3,443,11,246,200.876,7.423780487804878,1004.38,64,751,11.208955223880597,0.0,United Kingdom
14215,12,9,3372.4300000000003,5,5,5,555,15,720,374.7144444444445,4.565625,3372.43,167,2285,11.901041666666666,0.0,United Kingdom
14216,3,5,2143.04,5,4,4,544,13,410,428.608,4.454268292682927,2143.04,65,712,9.246753246753247,0.0,United Kingdom
14217,2,23,3414.04,5,5,5,555,15,525,148.43652173913043,16.001428571428573,3414.0400000000004,122,1256,6.939226519337017,0.09392265193370165,United Kingdom
14218,43,1,169.48000000000002,4,1,1,411,6,1,169.48000000000002,365.25,169.48000000000002,12,160,13.333333333333334,0.0,United Kingdom
14219,4,3,633.83,5,3,3,533,11,489,211.27666666666667,2.2407975460122698,633.83,39,363,8.44186046511628,0.0,United Kingdom
14220,247,4,1515.0,2,3,4,234,9,321,378.75,4.5514018691588785,1515.0,26,468,12.31578947368421,0.0,United Kingdom
14221,42,17,6510.27,4,5,5,455,14,569,382.95705882352945,10.91256590509666,6510.270000000001,166,3808,10.97406340057637,0.138328530259366,United Kingdom
14222,177,1,683.17,3,1,3,313,7,1,683.17,365.25,683.17,41,607,14.804878048780488,0.0,United Kingdom
14223,92,3,991.13,3,3,3,333,9,171,330.37666666666667,6.407894736842105,991.13,50,585,9.75,0.3,United Kingdom
14224,110,9,1783.95,3,5,4,354,12,433,198.21666666666667,7.591801385681293,1783.9499999999998,189,863,3.6260504201680672,0.7815126050420168,United Kingdom
14225,435,4,2037.02,1,3,4,134,8,261,509.255,5.597701149425287,2037.02,70,1168,13.425287356321839,0.0,United Kingdom
14226,29,6,3002.53,4,4,5,445,13,412,500.4216666666667,5.319174757281553,3002.5299999999997,89,1726,17.612244897959183,0.0,United Kingdom
14227,26,15,6368.71,4,5,5,455,14,643,424.5806666666667,8.520606531881803,6368.71,246,4048,10.73740053050398,0.03978779840848806,United Kingdom
14228,438,3,723.5500000000001,1,3,3,133,7,108,241.18333333333337,10.145833333333334,723.5500000000002,38,260,6.842105263157895,0.0,United Kingdom
14229,52,7,2584.29,4,4,4,444,12,419,369.1842857142857,6.102028639618139,2584.29,41,934,12.972222222222221,0.0,United Kingdom
14230,436,3,979.8000000000001,1,3,3,133,7,112,326.6,9.783482142857144,979.8000000000001,27,246,7.454545454545454,0.0,United Kingdom
14231,184,4,1191.72,3,3,3,333,9,267,297.93,5.471910112359551,1191.7200000000003,66,610,8.840579710144928,0.0,United Kingdom
14232,43,5,2048.07,4,4,4,444,12,221,409.61400000000003,8.263574660633484,2048.07,81,1941,16.878260869565217,0.40869565217391307,United Kingdom
14233,49,7,2904.27,4,4,5,445,13,594,414.8957142857143,4.30429292929293,2904.2700000000004,42,1261,17.273972602739725,0.0,United Kingdom
14234,22,4,792.98,4,3,3,433,10,35,198.245,41.74285714285715,792.9800000000001,122,963,6.056603773584905,0.0,United Kingdom
14235,75,9,4717.99,3,5,5,355,13,544,524.2211111111111,6.0427389705882355,4717.99,107,3014,20.364864864864863,0.0472972972972973,United Kingdom
14236,81,5,1744.64,3,4,4,344,11,424,348.928,4.307193396226415,1744.6399999999999,39,812,16.24,0.0,United Kingdom
14237,373,2,632.14,2,2,3,223,7,217,316.07,3.3663594470046085,632.14,26,276,7.885714285714286,0.0,United Kingdom
14238,326,3,434.23,2,3,2,232,7,408,144.74333333333334,2.6856617647058827,434.2300000000001,13,189,14.538461538461538,0.15384615384615385,United Kingdom
14239,43,21,4263.17,4,5,5,455,14,691,203.00809523809525,11.100217076700433,4263.17,97,1729,8.233333333333333,0.06190476190476191,United Kingdom
14240,30,3,1246.54,4,3,4,434,11,393,415.5133333333333,2.7881679389312977,1246.54,46,655,10.737704918032787,0.0,United Kingdom
14241,184,2,333.7,3,2,2,322,7,512,166.85,1.4267578125,333.7,12,242,20.166666666666668,0.0,United Kingdom
14242,235,2,280.55,2,2,1,221,5,91,140.275,8.027472527472527,280.55000000000007,13,123,7.6875,0.0,United Kingdom
14243,9,17,7427.150000000001,5,5,5,555,15,467,436.8911764705883,13.296038543897216,7427.15,235,3687,9.93800539083558,0.09973045822102426,United Kingdom
14244,661,1,329.46,1,1,2,112,4,1,329.46,365.25,329.46,16,638,39.875,0.0,United Kingdom
14245,220,2,1693.45,2,2,4,224,8,43,846.725,16.988372093023255,1693.45,107,976,9.037037037037036,0.0,United Kingdom
14246,111,3,1474.06,3,3,4,334,10,135,491.3533333333333,8.116666666666667,1474.06,57,804,10.72,0.3333333333333333,United Kingdom
14247,278,5,772.66,2,4,3,243,9,273,154.53199999999998,6.68956043956044,772.66,82,382,3.264957264957265,1.0,United Kingdom
14248,318,3,1032.95,2,3,3,233,8,197,344.31666666666666,5.562182741116752,1032.95,41,692,14.72340425531915,0.0,United Kingdom
14249,411,12,5593.7,1,5,5,155,11,268,466.14166666666665,16.354477611940297,5593.7,178,2487,8.54639175257732,0.5189003436426117,United Kingdom
14250,7,3,1904.05,5,3,4,534,12,82,634.6833333333333,13.362804878048781,1904.05,94,1200,10.81081081081081,0.6666666666666666,United Kingdom
14251,2,5,2879.7000000000003,5,4,5,545,14,55,575.94,33.20454545454545,2879.7,37,1674,21.46153846153846,0.0,United Kingdom
14252,381,1,166.99,2,1,1,211,4,1,166.99,365.25,166.99,10,111,11.1,0.0,United Kingdom
14253,493,2,363.40000000000003,1,2,2,122,5,129,181.70000000000002,5.662790697674418,363.40000000000003,11,88,7.333333333333333,0.0,United Kingdom
14254,433,1,601.03,1,1,2,112,4,1,601.03,365.25,601.03,23,263,11.434782608695652,1.0,United Kingdom
14255,546,1,18.0,1,1,1,111,3,1,18.0,365.25,18.0,1,1,1.0,0.0,United Kingdom
14256,260,5,2470.04,2,4,4,244,10,434,494.008,4.207949308755761,2470.04,100,1171,8.738805970149254,0.0,United Kingdom
14257,64,9,5894.900000000001,3,5,5,355,13,584,654.9888888888889,5.628852739726027,5894.900000000001,167,3292,13.716666666666667,0.029166666666666667,United Kingdom
14258,9,25,30405.74,5,5,5,555,15,726,1216.2296000000001,12.577479338842975,30405.74,97,13432,44.77333333333333,0.07333333333333333,United Kingdom
14259,142,1,120.0,3,1,1,311,5,1,120.0,365.25,120.0,5,68,13.6,0.0,United Kingdom
14260,471,3,824.28,1,3,3,133,7,77,274.76,14.23051948051948,824.28,50,544,10.666666666666666,0.0,United Kingdom
14261,51,2,1163.45,4,2,3,423,9,27,581.725,27.055555555555557,1163.45,52,406,7.8076923076923075,0.0,United Kingdom
14262,8,8,2618.23,5,4,4,544,13,232,327.27875,12.594827586206897,2618.2300000000005,87,1645,11.503496503496503,0.0,United Kingdom
14263,423,1,322.93,1,1,2,112,4,1,322.93,365.25,322.93,16,171,10.6875,0.0,United Kingdom
14264,155,6,1495.51,3,4,4,344,11,456,249.25166666666667,4.805921052631579,1495.51,59,553,7.0,0.22784810126582278,United Kingdom
14265,109,4,1373.35,3,3,4,334,10,502,343.3375,2.9103585657370514,1373.35,74,715,9.050632911392405,0.0,Unspecified
14266,428,1,40.56,1,1,1,111,3,1,40.56,365.25,40.56,1,24,24.0,0.0,United Kingdom
14267,163,3,1516.24,3,3,4,334,10,97,505.41333333333336,11.296391752577321,1516.2400000000002,25,530,9.636363636363637,0.0,United Kingdom
14268,471,1,354.85,1,1,2,112,4,1,354.85,365.25,354.85,19,147,7.7368421052631575,0.0,United Kingdom
14269,439,1,295.73,1,1,2,112,4,1,295.73,365.25,295.73,16,123,7.6875,1.0,United Kingdom
14270,332,1,492.65000000000003,2,1,2,212,5,1,492.65000000000003,365.25,492.65000000000003,29,197,6.793103448275862,0.0,United Kingdom
14271,226,2,219.13,2,2,1,221,5,183,109.565,3.9918032786885247,219.13,38,149,3.8205128205128207,0.0,United Kingdom
14272,74,4,939.89,3,3,3,333,9,508,234.9725,2.875984251968504,939.89,62,1097,17.140625,0.0,United Kingdom
14273,51,4,559.97,4,3,2,432,9,190,139.9925,7.689473684210527,559.97,22,264,9.10344827586207,0.0,United Kingdom
14274,686,1,256.6,1,1,1,111,3,1,256.6,365.25,256.6,15,178,11.866666666666667,0.0,United Kingdom
14275,396,6,1189.3799999999999,2,4,3,243,9,211,198.23,10.386255924170616,1189.38,14,538,23.391304347826086,0.34782608695652173,United Kingdom
14276,99,7,2102.68,3,4,4,344,11,561,300.3828571428571,4.557486631016043,2102.68,75,1406,11.619834710743802,0.19834710743801653,United Kingdom
14277,15,9,6866.14,5,5,5,555,15,710,762.9044444444445,4.629929577464789,6866.14,334,11455,29.986910994764397,0.2513089005235602,France
14278,410,1,205.83,2,1,1,211,4,1,205.83,365.25,205.83,13,131,10.076923076923077,0.0,United Kingdom
14279,521,2,191.86,1,2,1,121,4,160,95.93,4.565625,191.85999999999999,3,46,15.333333333333334,0.0,United Kingdom
14280,197,1,134.04,2,1,1,211,4,1,134.04,365.25,134.04,8,52,6.5,0.0,United Kingdom
14281,408,1,245.15,2,1,1,211,4,1,245.15,365.25,245.15,7,45,6.428571428571429,0.0,United Kingdom
14282,3,25,7882.5,5,5,5,555,15,659,315.3,13.856221547799697,7882.5,100,5478,21.566929133858267,0.05511811023622047,United Kingdom
14283,463,4,628.44,1,3,3,133,7,106,157.11,13.783018867924527,628.44,36,550,13.414634146341463,0.0,United Kingdom
14284,31,3,1299.65,4,3,4,434,11,622,433.2166666666667,1.7616559485530545,1299.65,59,510,7.611940298507463,0.0,United Kingdom
14285,21,8,3284.42,4,4,5,445,13,710,410.5525,4.115492957746479,3284.4200000000005,48,954,15.639344262295081,0.26229508196721313,United Kingdom
14286,24,7,8461.28,4,4,5,445,13,712,1208.7542857142857,3.590941011235955,8461.28,270,8707,17.448897795591183,0.17034068136272545,United Kingdom
14287,8,3,186.71,5,3,1,531,9,190,62.23666666666667,5.767105263157895,186.71000000000004,9,261,29.0,0.0,United Kingdom
14288,213,1,426.6,2,1,2,212,5,1,426.6,365.25,426.59999999999997,16,188,11.75,0.0,United Kingdom
14289,9,6,911.26,5,4,3,543,12,280,151.87666666666667,7.826785714285714,911.2599999999999,33,292,6.212765957446808,0.0,United Kingdom
14290,11,8,4494.61,5,4,5,545,14,720,561.82625,4.058333333333334,4494.61,120,1600,10.596026490066226,0.0,United Kingdom
14291,2,23,7904.1,5,5,5,555,15,728,343.6565217391304,11.539491758241757,7904.099999999999,241,6146,12.441295546558704,0.1437246963562753,United Kingdom
14292,8,16,9226.25,5,5,5,555,15,623,576.640625,9.380417335473515,9226.25,120,3429,17.76683937823834,0.22279792746113988,United Kingdom
14293,3,9,3268.41,5,5,5,555,15,726,363.15666666666664,4.527892561983471,3268.4099999999994,88,1730,12.91044776119403,0.1791044776119403,United Kingdom
14294,407,1,375.34000000000003,2,1,2,212,5,1,375.34000000000003,365.25,375.34,23,190,8.26086956521739,0.0,United Kingdom
14295,40,5,2362.91,4,4,4,444,12,691,472.582,2.6429088277858175,2362.91,66,1029,14.291666666666666,0.06944444444444445,United Kingdom
14296,421,2,456.4,1,2,2,122,5,152,228.2,4.805921052631579,456.4,27,314,11.62962962962963,0.0,United Kingdom
14297,18,4,1305.33,5,3,4,534,12,257,326.3325,5.684824902723736,1305.33,48,865,13.951612903225806,0.0,United Kingdom
14298,8,82,90024.41,5,5,5,555,15,719,1097.8586585365854,41.6557719054242,90024.41,1370,96262,33.611033519553075,0.0,United Kingdom
14299,8,27,14453.97,5,5,5,555,15,729,535.3322222222222,13.527777777777777,14453.969999999998,164,8052,23.68235294117647,0.08235294117647059,United Kingdom
14300,19,1,43.2,5,1,1,511,7,1,43.2,365.25,43.2,3,32,10.666666666666666,0.0,United Kingdom
14301,117,4,1983.78,3,3,4,334,10,549,495.945,2.66120218579235,1983.7800000000002,37,1646,31.056603773584907,0.5471698113207547,United Kingdom
14302,431,3,742.9000000000001,1,3,3,133,7,306,247.63333333333335,3.5808823529411766,742.9000000000001,25,298,10.642857142857142,0.0,United Kingdom
14303,407,2,277.94,2,2,1,221,5,27,138.97,27.055555555555557,277.94,21,218,9.909090909090908,0.0,United Kingdom
14304,223,3,1725.01,2,3,4,234,9,348,575.0033333333333,3.148706896551724,1725.0100000000002,69,775,8.806818181818182,0.19318181818181818,United Kingdom
14305,71,3,1858.96,3,3,4,334,10,64,619.6533333333333,17.12109375,1858.96,96,1089,10.371428571428572,0.0,United Kingdom
14306,51,6,3151.4,4,4,5,445,13,625,525.2333333333333,3.5064,3151.4,43,2065,44.891304347826086,0.21739130434782608,United Kingdom
14307,89,10,5073.28,3,5,5,355,13,643,507.328,5.6804043545878695,5073.28,205,3374,10.883870967741936,0.0,United Kingdom
14308,549,2,36.0,1,2,1,121,4,1,18.0,730.5,36.0,1,2,1.0,0.0,United Kingdom
14309,8,11,3792.57,5,5,5,555,15,542,344.77909090909094,7.4128228782287815,3792.57,125,2583,13.666666666666666,0.0,United Kingdom
14310,433,1,492.1,1,1,2,112,4,1,492.1,365.25,492.09999999999997,22,230,10.454545454545455,1.0,United Kingdom
14311,243,2,516.45,2,2,2,222,6,324,258.225,2.2546296296296293,516.45,31,235,7.580645161290323,0.0,United Kingdom
14312,47,11,3038.4900000000002,4,5,5,455,14,457,276.22636363636366,8.791575492341357,3038.4900000000002,148,1904,10.577777777777778,0.0,United Kingdom
14314,107,2,240.2,3,2,1,321,6,324,120.1,2.2546296296296293,240.19999999999996,10,332,33.2,0.0,United Kingdom
14315,45,8,3181.9700000000003,4,4,5,445,13,589,397.74625000000003,4.960950764006791,3181.97,83,1344,10.105263157894736,0.0,United Kingdom
14316,422,5,938.58,1,4,3,143,8,208,187.716,8.780048076923077,938.58,21,2438,78.64516129032258,0.0,United Kingdom
14317,65,1,508.58,3,1,2,312,6,1,508.58,365.25,508.58,24,255,10.625,0.0,United Kingdom
14318,460,1,158.02,1,1,1,111,3,1,158.02,365.25,158.02,9,152,16.88888888888889,1.0,United Kingdom
14319,424,1,494.85,1,1,2,112,4,1,494.85,365.25,494.84999999999997,26,329,12.653846153846153,0.0,United Kingdom
14320,207,5,1342.8500000000001,2,4,4,244,10,480,268.57000000000005,3.8046875,1342.8500000000001,68,713,8.802469135802468,0.0,United Kingdom
14321,11,7,2249.38,5,4,4,544,13,462,321.34000000000003,5.534090909090908,2249.38,162,3275,18.29608938547486,0.0,United Kingdom
14322,429,4,474.1,1,3,2,132,6,230,118.525,6.352173913043479,474.1,10,158,12.153846153846153,0.0,United Kingdom
14323,115,2,605.0600000000001,3,2,3,323,8,123,302.53000000000003,5.939024390243903,605.0600000000001,32,350,9.722222222222221,0.0,United Kingdom
14324,410,2,701.61,2,2,3,223,7,283,350.805,2.581272084805654,701.61,41,402,9.804878048780488,0.0,United Kingdom
14325,570,1,245.48000000000002,1,1,1,111,3,1,245.48000000000002,365.25,245.48000000000002,18,320,17.77777777777778,0.0,United Kingdom
14326,242,3,940.98,2,3,3,233,8,290,313.66,3.778448275862069,940.9800000000001,54,572,10.035087719298245,0.0,United Kingdom
14327,163,6,1894.93,3,4,4,344,11,536,315.82166666666666,4.088619402985074,1894.9299999999996,99,1296,12.226415094339623,0.0,United Kingdom
14328,438,1,18.0,1,1,1,111,3,1,18.0,365.25,18.0,1,1,1.0,0.0,United Kingdom
14329,17,15,9883.44,5,5,5,555,15,706,658.8960000000001,7.760269121813032,9883.440000000002,349,5833,10.547920433996383,0.0,United Kingdom
14330,624,1,200.63,1,1,1,111,3,1,200.63,365.25,200.63,13,103,7.923076923076923,0.0,United Kingdom
14331,124,2,462.66,3,2,2,322,7,10,231.33,73.05,462.66,27,252,9.0,0.14285714285714285,United Kingdom
14332,23,5,1943.51,4,4,4,444,12,393,388.702,4.646946564885496,1943.51,47,893,14.174603174603174,0.0,United Kingdom
14333,68,1,415.2,3,1,2,312,6,1,415.2,365.25,415.2,15,58,3.8666666666666667,0.0,United Kingdom
14334,17,12,4318.4800000000005,5,5,5,555,15,551,359.8733333333334,7.954627949183303,4318.4800000000005,148,2986,11.573643410852712,0.12403100775193798,United Kingdom
14335,16,2,468.26,5,2,2,522,9,80,234.13,9.13125,468.25999999999993,55,379,6.015873015873016,0.6666666666666666,Germany
14336,17,4,1621.63,5,3,4,534,12,259,405.4075,5.640926640926641,1621.63,77,1759,19.544444444444444,0.0,United Kingdom
14338,161,3,928.1,3,3,3,333,9,375,309.3666666666667,2.922,928.1,43,622,12.44,0.0,United Kingdom
14339,243,2,620.27,2,2,3,223,7,186,310.135,3.9274193548387095,620.2699999999999,21,456,19.82608695652174,0.0,United Kingdom
14340,219,1,134.7,2,1,1,211,4,1,134.7,365.25,134.7,6,58,9.666666666666666,0.0,United Kingdom
14341,45,18,4467.32,4,5,5,455,14,693,248.18444444444444,9.487012987012987,4467.32,185,2819,10.597744360902256,0.17669172932330826,United Kingdom
14342,21,6,918.44,4,4,3,443,11,451,153.07333333333335,4.85920177383592,918.4400000000002,27,521,15.787878787878787,0.06060606060606061,United Kingdom
14343,421,4,1088.91,1,3,3,133,7,268,272.2275,5.451492537313433,1088.91,193,631,2.6512605042016806,0.09243697478991597,United Kingdom
14344,127,20,3311.75,3,5,5,355,13,498,165.5875,14.668674698795181,3311.75,140,1669,6.868312757201646,0.0,United Kingdom
14345,39,1,108.98,4,1,1,411,6,1,108.98,365.25,108.98,6,50,8.333333333333334,0.0,United Kingdom
14346,121,5,2248.75,3,4,4,344,11,376,449.75,4.857047872340425,2248.75,123,1878,12.863013698630137,0.2602739726027397,United Kingdom
14347,737,1,82.60000000000001,1,1,1,111,3,1,82.60000000000001,365.25,82.60000000000001,6,48,8.0,0.0,United Kingdom
14348,260,1,409.57,2,1,2,212,5,1,409.57,365.25,409.57,18,183,10.166666666666666,0.0,United Kingdom
14349,10,1,133.5,5,1,1,511,7,1,133.5,365.25,133.5,31,86,2.774193548387097,0.0,United Kingdom
14350,274,3,949.13,2,3,3,233,8,155,316.37666666666667,7.069354838709677,949.1299999999999,55,543,9.203389830508474,0.0,United Kingdom
14351,165,1,51.0,3,1,1,311,5,1,51.0,365.25,51.0,1,12,12.0,0.0,United Kingdom
14352,157,4,1078.96,3,3,3,333,9,116,269.74,12.594827586206897,1078.96,44,538,11.446808510638299,0.0,United Kingdom
