Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,TenureDays,AvgOrderValue,PurchaseFrequencyPerYear,CLV_Approx,UniqueProducts,TotalItemsPurchased,AvgItemsPerOrder,WeekendOrderRatio,PrimaryCountry,Cluster,Segment,Churned,ChurnProbability
13355,122,1,674.7,3,1,3,313,7,1,674.7,365.25,674.7,32,314,9.8125,0.0,United Kingdom,1,At Risk,0,0.4988989335851691
13356,80,1,768.24,3,1,3,313,7,1,768.24,365.25,768.2399999999999,42,325,7.738095238095238,0.0,United Kingdom,1,At Risk,0,0.5105469043005763
13357,257,5,3836.41,2,4,5,245,11,369,767.2819999999999,4.949186991869918,3836.41,284,2142,5.368421052631579,0.225563909774436,United Kingdom,2,Loyal Customers,1,0.30011521141994757
13358,269,1,408.71,2,1,2,212,5,1,408.71,365.25,408.71,29,285,9.827586206896552,0.0,United Kingdom,1,At Risk,1,0.6376213291791795
13359,64,2,979.31,3,2,3,323,8,339,489.655,2.1548672566371683,979.3100000000002,52,381,6.803571428571429,0.0,United Kingdom,1,At Risk,0,0.30752913335209403
13360,432,4,1521.65,1,3,4,134,8,269,380.4125,5.431226765799257,1521.6500000000003,58,942,14.272727272727272,0.0,United Kingdom,3,Lost/Low-Value,1,0.5744985093633747
13361,472,2,1450.5,1,2,4,124,7,145,725.25,5.037931034482759,1450.5000000000002,29,324,9.529411764705882,0.0,United Kingdom,3,Lost/Low-Value,1,0.6636702190564094
13362,9,7,5394.07,5,4,5,545,14,415,770.5814285714285,6.160843373493977,5394.070000000001,186,2481,8.325503355704697,0.1711409395973154,United Kingdom,0,Champions,0,0.26619539918815527
13363,18,3,1661.54,5,3,4,534,12,392,553.8466666666667,2.795280612244898,1661.54,78,1146,11.235294117647058,0.0,United Kingdom,2,Loyal Customers,0,0.2617774681922695
13364,71,1,134.96,3,1,1,311,5,1,134.96,365.25,134.96,10,71,7.1,0.0,United Kingdom,1,At Risk,0,0.6992731936207277
13365,34,2,2225.37,4,2,4,424,10,184,1112.685,3.9701086956521743,2225.37,122,1247,9.7421875,0.6953125,United Kingdom,2,Loyal Customers,0,0.40040772978065164
13366,50,1,56.16,4,1,1,411,6,1,56.16,365.25,56.16,1,144,144.0,0.0,United Kingdom,1,At Risk,0,0.6435895725611193
13367,432,1,478.2,1,1,2,112,4,1,478.2,365.25,478.2,20,253,12.65,0.0,United Kingdom,3,Lost/Low-Value,1,0.6682430570633113
13368,257,4,1057.5,2,3,3,233,8,166,264.375,8.801204819277109,1057.5,45,606,11.653846153846152,0.0,United Kingdom,2,Loyal Customers,1,0.5778522718544543
13369,366,1,552.5600000000001,2,1,2,212,5,1,552.5600000000001,365.25,552.5600000000001,14,298,10.642857142857142,0.0,United Kingdom,3,Lost/Low-Value,1,0.6832417725077704
13370,372,1,1509.74,2,1,4,214,7,1,1509.74,365.25,1509.74,39,686,8.794871794871796,0.0,United Kingdom,3,Lost/Low-Value,1,0.645217898195153
13371,505,2,2253.76,1,2,4,124,7,127,1126.88,5.751968503937008,2253.76,75,1019,11.076086956521738,0.0,United Kingdom,3,Lost/Low-Value,1,0.6009144283049362
13372,90,1,346.64,3,1,2,312,6,1,346.64,365.25,346.64,23,159,6.913043478260869,1.0,United Kingdom,1,At Risk,0,0.642392922764811
13373,61,6,7556.22,3,4,5,345,12,672,1259.37,3.2611607142857144,7556.22,292,4175,11.662011173184355,0.3128491620111732,United Kingdom,2,Loyal Customers,0,0.02678162248081206
13374,415,2,390.8,1,2,2,122,5,34,195.4,21.48529411764705,390.8,17,135,7.9411764705882355,0.0,United Kingdom,3,Lost/Low-Value,1,0.6820669646050913
13375,89,2,1792.23,3,2,4,324,9,356,896.115,2.051966292134832,1792.23,62,1124,15.830985915492958,0.0,United Kingdom,2,Loyal Customers,0,0.2304557482741076
13376,99,3,923.76,3,3,3,333,9,135,307.92,8.116666666666667,923.76,45,493,9.30188679245283,0.0,United Kingdom,2,Loyal Customers,0,0.562361912437609
13377,397,2,1460.93,2,2,4,224,8,249,730.465,2.933734939759036,1460.93,71,748,9.58974358974359,0.0,United Kingdom,3,Lost/Low-Value,1,0.5990562451979593
13379,26,3,572.56,4,3,2,432,9,110,190.85333333333327,9.961363636363636,572.56,85,601,6.195876288659794,0.865979381443299,United Kingdom,1,At Risk,0,0.49696963229292235
13380,433,1,62.4,1,1,1,111,3,1,62.4,365.25,62.4,3,48,16.0,1.0,United Kingdom,3,Lost/Low-Value,1,0.6720086916091045
13381,32,12,8223.42,4,5,5,455,14,706,685.285,6.208215297450425,8223.42,154,5125,14.396067415730338,0.0646067415730337,United Kingdom,0,Champions,0,0.00623536343949549
13382,281,5,1387.58,2,4,4,244,10,451,277.516,4.049334811529933,1387.5799999999997,74,863,10.034883720930232,0.0,United Kingdom,2,Loyal Customers,1,0.3737464384923231
13383,544,1,212.0,1,1,1,111,3,1,212.0,365.25,212.0,1,200,200.0,0.0,United Kingdom,3,Lost/Low-Value,1,0.6924763606786398
13384,31,11,6658.88,4,5,5,455,14,469,605.3527272727273,8.566631130063966,6658.880000000001,192,4142,15.68939393939394,0.0795454545454545,United Kingdom,0,Champions,0,0.16873868707386486
13385,330,1,520.67,2,1,2,212,5,1,520.67,365.25,520.67,35,281,8.028571428571428,0.0,United Kingdom,3,Lost/Low-Value,1,0.6721357612335556
13386,414,2,835.46,1,2,3,123,6,22,417.73,33.20454545454545,835.46,24,514,16.580645161290324,0.0,United Kingdom,3,Lost/Low-Value,1,0.5233808955392195
13387,417,1,189.44,1,1,1,111,3,1,189.44,365.25,189.44000000000003,71,125,1.7123287671232876,0.0,United Kingdom,3,Lost/Low-Value,1,0.7532184471286983
13388,131,3,1153.7,3,3,3,333,9,472,384.56666666666666,2.321504237288136,1153.7,68,701,10.159420289855072,0.5072463768115942,United Kingdom,2,Loyal Customers,0,0.23584840868469756
13389,11,3,797.96,5,3,3,533,11,221,265.9866666666667,4.95814479638009,797.96,50,429,8.411764705882353,0.0,United Kingdom,2,Loyal Customers,0,0.582376275053209
13390,75,1,544.08,3,1,2,312,6,1,544.08,365.25,544.08,13,224,17.23076923076923,0.0,United Kingdom,1,At Risk,0,0.6643166496737952
13391,204,1,59.8,2,1,1,211,4,1,59.8,365.25,59.8,1,4,4.0,0.0,United Kingdom,1,At Risk,1,0.9298100669279741
13392,677,1,91.14,1,1,1,111,3,1,91.14,365.25,91.14,8,82,10.25,1.0,United Kingdom,3,Lost/Low-Value,1,0.6456836161862348
13393,584,4,1131.45,1,3,3,133,7,148,282.8625,9.87162162162162,1131.4499999999998,53,662,9.594202898550725,0.0,United Kingdom,3,Lost/Low-Value,1,0.5779006719995506
13394,2,19,6641.46,5,5,5,555,15,736,349.55052631578945,9.429008152173914,6641.46,254,5354,13.09046454767726,0.2004889975550122,United Kingdom,0,Champions,0,0.0025252339358805337
13395,185,3,1157.79,3,3,3,333,9,236,385.93,4.643008474576272,1157.7900000000002,77,1484,18.320987654320987,0.0,United Kingdom,2,Loyal Customers,1,0.5573865074335866
13396,29,2,1353.99,4,2,4,424,10,290,676.995,2.51896551724138,1353.99,42,600,13.953488372093023,0.0,United Kingdom,2,Loyal Customers,0,0.518461860722231
13397,73,10,3133.87,3,5,5,355,13,616,313.387,5.929383116883117,3133.8700000000003,68,1104,12.404494382022472,0.0224719101123595,United Kingdom,0,Champions,0,0.010595389046620987
13398,192,2,670.34,2,2,3,223,7,256,335.17,2.853515625,670.34,37,341,8.743589743589743,0.0,United Kingdom,1,At Risk,1,0.5968268813544431
13399,464,3,275.4,1,3,1,131,5,54,91.8,20.291666666666668,275.40000000000003,10,120,8.0,0.0,United Kingdom,3,Lost/Low-Value,1,0.6470303630201273
13400,583,1,321.39,1,1,2,112,4,1,321.39,365.25,321.39,23,284,12.347826086956522,0.0,United Kingdom,3,Lost/Low-Value,1,0.6599093686020139
13402,127,4,1535.13,3,3,4,334,10,437,383.7825,3.34324942791762,1535.13,55,1107,11.53125,0.0,United Kingdom,2,Loyal Customers,0,0.2807818584923081
13403,18,3,229.5,5,3,1,531,9,705,76.5,1.554255319148936,229.5,9,114,12.666666666666666,0.0,United Kingdom,1,At Risk,0,0.05403021473233247
13404,1,2,252.49,5,2,1,521,8,211,126.245,3.462085308056872,252.49,11,111,10.090909090909092,0.0,United Kingdom,1,At Risk,0,0.6063172460097319
13405,74,6,1177.04,3,4,3,343,10,650,196.1733333333333,3.3715384615384614,1177.04,33,679,15.790697674418604,0.1162790697674418,United Kingdom,2,Loyal Customers,0,0.039326628237842574
13406,427,2,568.92,1,2,2,122,5,204,284.46,3.5808823529411766,568.92,7,292,32.44444444444444,0.0,United Kingdom,3,Lost/Low-Value,1,0.645586903645232
13407,579,3,2244.7,1,3,4,134,8,83,748.2333333333332,13.201807228915662,2244.7,85,1690,19.88235294117647,0.0,United Kingdom,3,Lost/Low-Value,1,0.5144349738764936
13408,2,106,51654.84,5,5,5,555,15,733,487.3098113207548,52.81923601637108,51654.84,321,29499,35.11785714285714,0.1678571428571428,United Kingdom,0,Champions,0,0.0033037379187596944
13410,24,9,2201.96,4,5,4,454,13,707,244.66222222222223,4.6495756718529,2201.96,25,1244,24.88,0.16,United Kingdom,2,Loyal Customers,0,0.007963246547746312
13411,107,1,213.55,3,1,1,311,5,1,213.55,365.25,213.55,17,72,4.0,0.0,United Kingdom,1,At Risk,0,0.8071384969686081
13412,620,1,486.4,1,1,2,112,4,1,486.4,365.25,486.4,33,176,5.176470588235294,0.0,United Kingdom,3,Lost/Low-Value,1,0.714924881385685
13413,640,6,429.44,1,4,2,142,7,47,71.57333333333334,46.62765957446808,429.44000000000005,38,455,10.581395348837209,0.0697674418604651,United Kingdom,3,Lost/Low-Value,1,0.549408593637152
13414,134,6,1686.14,3,4,4,344,11,469,281.02333333333337,4.6727078891258,1686.1400000000003,48,1502,27.30909090909091,0.0909090909090909,United Kingdom,2,Loyal Customers,0,0.25321309591814495
13415,473,4,800.67,1,3,3,133,7,255,200.1675,5.729411764705882,800.6700000000001,85,502,4.826923076923077,0.0,United Kingdom,3,Lost/Low-Value,1,0.5822846252743514
13416,44,3,940.8,4,3,3,433,10,692,313.6,1.5834537572254337,940.8,16,208,8.0,0.0,United Kingdom,2,Loyal Customers,0,0.06772794856752369
13417,5,6,1669.49,5,4,4,544,13,664,278.24833333333333,3.3004518072289155,1669.49,57,532,6.909090909090909,0.0,United Kingdom,2,Loyal Customers,0,0.027606469052219352
13418,12,31,12032.25,5,5,5,555,15,716,388.1370967741936,15.813896648044691,12032.250000000002,328,7606,13.509769094138544,0.0266429840142095,United Kingdom,0,Champions,0,0.002570611046408219
13419,64,1,221.06,3,1,1,311,5,1,221.06,365.25,221.06,16,275,17.1875,0.0,United Kingdom,1,At Risk,0,0.6403652091116284
13420,150,2,159.85,3,2,1,321,6,20,79.925,36.525,159.85,8,101,12.625,0.0,United Kingdom,1,At Risk,0,0.6272691767048295
13421,40,8,4101.17,4,4,5,445,13,622,512.64625,4.697749196141479,4101.17,174,2420,8.897058823529411,0.4117647058823529,United Kingdom,2,Loyal Customers,0,0.02154335874903148
13422,64,1,2626.3,3,1,4,314,8,1,2626.3,365.25,2626.3,127,1326,10.440944881889765,0.0,United Kingdom,2,Loyal Customers,0,0.5833503862671986
13423,429,1,217.03,1,1,1,111,3,1,217.03,365.25,217.03,12,141,11.75,0.0,United Kingdom,3,Lost/Low-Value,1,0.6885255347763917
13424,450,1,572.77,1,1,2,112,4,1,572.77,365.25,572.77,40,529,13.225,0.0,United Kingdom,3,Lost/Low-Value,1,0.6627799348316252
13425,108,5,3403.63,3,4,5,345,12,471,680.726,3.877388535031847,3403.63,124,2382,13.382022471910112,0.297752808988764,United Kingdom,2,Loyal Customers,0,0.22479029377310517
13426,1,22,8167.38,5,5,5,555,15,729,371.2445454545455,11.022633744855966,8167.38,162,4868,14.192419825072886,0.1137026239067055,United Kingdom,0,Champions,0,0.003044884284114388
13427,19,6,1006.53,5,4,3,543,12,702,167.755,3.121794871794872,1006.53,35,880,16.923076923076923,0.2884615384615384,United Kingdom,2,Loyal Customers,0,0.03868327288158575
13428,10,3,499.98,5,3,2,532,10,504,166.66,2.174107142857143,499.98,122,366,2.5416666666666665,0.0,United Kingdom,1,At Risk,0,0.07434465891110882
13429,11,4,1006.8,5,3,3,533,11,64,251.7,22.828125,1006.8,55,1390,20.746268656716417,0.3582089552238806,United Kingdom,2,Loyal Customers,0,0.33643018689564763
13430,19,2,691.53,5,2,3,523,10,67,345.765,10.902985074626866,691.53,48,751,15.326530612244898,0.0,United Kingdom,1,At Risk,0,0.4205519014964404
13431,67,8,3316.24,3,4,5,345,12,592,414.53,4.9358108108108105,3316.24,113,1570,12.170542635658917,0.0,United Kingdom,2,Loyal Customers,0,0.010351331276567809
13432,571,2,439.1,1,2,2,122,5,40,219.55,18.2625,439.1,98,217,1.954954954954955,0.0,United Kingdom,3,Lost/Low-Value,1,0.6036811959432468
13433,501,4,658.32,1,3,3,133,7,195,164.58,7.4923076923076914,658.32,22,190,7.916666666666667,0.0,United Kingdom,3,Lost/Low-Value,1,0.6749601275864623
13434,74,5,1666.86,3,4,4,344,11,581,333.372,3.1432874354561102,1666.86,17,864,24.685714285714287,0.3142857142857143,United Kingdom,2,Loyal Customers,0,0.03541215254004041
13435,5,9,4522.41,5,5,5,555,15,494,502.49,6.654352226720648,4522.41,96,2791,18.36184210526316,0.4868421052631579,United Kingdom,0,Champions,0,0.10053872081366283
13436,2,1,196.89,5,1,1,511,7,1,196.89,365.25,196.89,12,76,6.333333333333333,0.0,United Kingdom,1,At Risk,0,0.7640046361431507
13437,14,7,3379.1600000000003,5,4,5,545,14,175,482.7371428571429,14.61,3379.1600000000003,143,1283,7.682634730538922,0.0,United Kingdom,2,Loyal Customers,0,0.32982458907854045
13438,547,1,46.5,1,1,1,111,3,1,46.5,365.25,46.5,1,10,10.0,0.0,United Kingdom,3,Lost/Low-Value,1,0.7747341584852488
13439,255,3,987.24,2,3,3,233,8,270,329.08,4.058333333333334,987.24,132,952,5.700598802395209,0.0,United Kingdom,2,Loyal Customers,1,0.5393563412505622
13440,423,7,1295.25,1,4,4,144,9,28,185.03571428571428,91.3125,1295.25,49,573,9.71186440677966,0.0,United Kingdom,2,Loyal Customers,1,0.4873427469968412
13441,92,2,720.9,3,2,3,323,8,339,360.45,2.1548672566371683,720.9000000000001,33,520,13.68421052631579,0.0,United Kingdom,1,At Risk,0,0.3029979157402583
13442,667,3,363.97,1,3,2,132,6,70,121.32333333333334,15.653571428571428,363.97,33,115,3.026315789473684,0.0,United Kingdom,3,Lost/Low-Value,1,0.7078184332741297
13443,449,6,1170.41,1,4,3,143,8,228,195.06833333333336,9.611842105263158,1170.4100000000003,176,809,3.965686274509804,0.088235294117647,United Kingdom,3,Lost/Low-Value,1,0.5812663041733578
13444,374,2,631.68,2,2,3,223,7,131,315.84,5.576335877862595,631.68,51,337,5.810344827586207,0.0,United Kingdom,3,Lost/Low-Value,1,0.6138921179729386
13445,626,1,241.9,1,1,1,111,3,1,241.9,365.25,241.9,7,198,28.285714285714285,0.0,United Kingdom,3,Lost/Low-Value,1,0.6650560447770935
13446,430,11,3881.89,1,5,5,155,11,233,352.8990909090909,17.243562231759658,3881.89,113,2403,12.515625,0.1770833333333333,United Kingdom,2,Loyal Customers,1,0.29651480241985095
13447,23,3,1129.14,4,3,3,433,10,12,376.38000000000005,91.3125,1129.14,55,584,9.898305084745765,0.3728813559322034,United Kingdom,2,Loyal Customers,0,0.4273951040788528
13448,17,13,8902.76,5,5,5,555,15,717,684.8276923076924,6.622384937238493,8902.76,321,4404,7.89247311827957,0.1236559139784946,United Kingdom,0,Champions,0,0.0026371068901407148
13449,24,1,291.88,4,1,2,412,7,1,291.88,365.25,291.88,19,222,11.68421052631579,0.0,United Kingdom,1,At Risk,0,0.6898687569661343
13450,27,13,4120.04,4,5,5,455,14,576,316.92615384615385,8.243489583333332,4120.039999999999,57,4318,29.374149659863946,0.2448979591836734,United Kingdom,0,Champions,0,0.012689903059762373
13451,26,11,7190.94,4,5,5,455,14,601,653.7218181818181,6.685108153078203,7190.939999999998,561,5268,5.0556621880998085,0.5566218809980806,United Kingdom,0,Champions,0,0.002620087036545934
13452,259,3,108.0,2,3,1,231,6,213,36.0,5.144366197183099,108.0,2,6,2.0,0.0,United Kingdom,1,At Risk,1,0.5894395696334918
13453,166,3,781.69,3,3,3,333,9,236,260.56333333333333,4.643008474576272,781.69,33,341,8.525,0.0,United Kingdom,2,Loyal Customers,0,0.5440154826565063
13454,641,1,219.87,1,1,1,111,3,1,219.87,365.25,219.87,23,198,8.608695652173912,0.0,United Kingdom,3,Lost/Low-Value,1,0.6475857286850568
13455,25,6,2905.93,4,4,5,445,13,706,484.32166666666666,3.1041076487252126,2905.9300000000003,79,985,6.840277777777778,0.3055555555555556,United Kingdom,2,Loyal Customers,0,0.03162802571446442
13456,18,6,1766.72,5,4,4,544,13,189,294.4533333333333,11.595238095238097,1766.7199999999998,43,765,12.142857142857142,0.0,United Kingdom,2,Loyal Customers,0,0.4098762693546002
13457,689,2,148.22,1,2,1,121,4,48,74.11,15.21875,148.22,9,96,10.666666666666666,0.0,United Kingdom,3,Lost/Low-Value,1,0.6984270280738604
13458,7,16,11959.27,5,5,5,555,15,381,747.454375,15.338582677165356,11959.27,290,6760,13.938144329896907,0.0,United Kingdom,0,Champions,0,0.13247192067346378
13459,625,2,1160.41,1,2,3,123,6,57,580.205,12.81578947368421,1160.41,57,986,13.506849315068491,0.0,United Kingdom,3,Lost/Low-Value,1,0.45890158624104077
13460,29,2,183.44,4,2,1,421,7,20,91.72,36.525,183.44,16,286,16.823529411764707,0.0,United Kingdom,1,At Risk,0,0.5072020666772366
13461,39,6,4160.0,4,4,5,445,13,558,693.3333333333334,3.9274193548387095,4160.0,30,3132,50.516129032258064,0.0806451612903225,United Kingdom,2,Loyal Customers,0,0.015558658657379973
13462,253,5,1153.85,2,4,3,243,9,473,230.77000000000004,3.860993657505285,1153.85,64,697,9.816901408450704,0.0,United Kingdom,2,Loyal Customers,1,0.39111606861316645
13464,58,6,3097.64,4,4,5,445,13,559,516.2733333333333,3.920393559928444,3097.64,128,1440,9.536423841059603,0.0,United Kingdom,2,Loyal Customers,0,0.009697445438634598
13465,446,2,931.12,1,2,3,123,6,139,465.56,5.255395683453237,931.12,34,584,17.176470588235293,1.0,United Kingdom,3,Lost/Low-Value,1,0.5521590024061264
13466,184,5,1013.35,3,4,3,343,10,444,202.67,4.113175675675675,1013.35,49,660,12.0,0.2909090909090909,United Kingdom,2,Loyal Customers,1,0.27116012215973
13467,11,2,1083.71,5,2,3,523,10,25,541.855,29.22,1083.71,89,584,5.898989898989899,0.0,United Kingdom,1,At Risk,0,0.3774163971495583
13468,2,72,13362.56,5,5,5,555,15,734,185.5911111111111,35.828337874659404,13362.56,290,5824,8.0,0.0260989010989011,United Kingdom,0,Champions,0,0.00812816974799238
13469,653,1,82.4,1,1,1,111,3,1,82.4,365.25,82.4,6,52,8.666666666666666,0.0,United Kingdom,3,Lost/Low-Value,1,0.7243691818265287
13470,99,2,165.0,3,2,1,321,6,15,82.5,48.7,165.0,7,100,10.0,0.0,United Kingdom,1,At Risk,0,0.631706878554474
13471,1,4,2531.58,5,3,4,534,12,46,632.895,31.760869565217394,2531.58,214,1590,6.115384615384615,0.8538461538461538,United Kingdom,2,Loyal Customers,0,0.1646714637195771
13472,464,2,592.24,1,2,2,122,5,91,296.12,8.027472527472527,592.24,24,310,11.071428571428571,0.0,United Kingdom,3,Lost/Low-Value,1,0.6135098611577541
13473,61,8,2657.76,3,4,4,344,11,663,332.22,4.407239819004525,2657.76,65,1000,14.285714285714286,0.0,United Kingdom,2,Loyal Customers,0,0.01695214998549231
13474,236,3,662.84,2,3,3,233,8,258,220.9466666666667,4.247093023255814,662.84,116,334,2.569230769230769,0.9692307692307692,United Kingdom,1,At Risk,1,0.5388015668743941
13475,191,4,1424.83,2,3,4,234,9,107,356.2075,13.654205607476635,1424.83,64,1012,11.767441860465116,0.0,United Kingdom,2,Loyal Customers,1,0.5018906753539101
13476,179,5,1847.47,3,4,4,344,11,466,369.494,3.918991416309013,1847.4700000000005,86,713,6.726415094339623,0.0,United Kingdom,2,Loyal Customers,0,0.18102113687927152
13477,38,11,2834.17,4,5,4,454,13,646,257.6518181818182,6.219427244582044,2834.1700000000005,112,2095,13.259493670886076,0.050632911392405,United Kingdom,0,Champions,0,0.0072711756831749675
13478,469,5,2189.88,1,4,4,144,9,207,437.976,8.822463768115943,2189.88,114,1189,9.512,0.2,United Kingdom,3,Lost/Low-Value,1,0.4585147073321671
13479,201,4,851.37,2,3,3,233,8,276,212.8425,5.293478260869565,851.37,45,716,13.50943396226415,0.0,United Kingdom,2,Loyal Customers,1,0.5584583811912393
13480,417,2,627.82,1,2,3,123,6,262,313.91,2.7881679389312977,627.82,40,362,8.829268292682928,0.0,United Kingdom,3,Lost/Low-Value,1,0.6161637833987539
13481,46,11,3830.84,4,5,5,455,14,689,348.2581818181818,5.831277213352685,3830.84,162,2055,9.174107142857142,0.0,United Kingdom,0,Champions,0,0.005915637633781633
13482,232,2,336.09,2,2,2,222,6,395,168.045,1.849367088607595,336.09,20,187,9.35,0.0,United Kingdom,1,At Risk,1,0.5663803634977005
13483,66,1,140.34,3,1,1,311,5,1,140.34,365.25,140.34,10,160,16.0,0.0,United Kingdom,1,At Risk,0,0.6256712017810078
13484,241,3,790.72,2,3,3,233,8,398,263.5733333333333,2.753140703517588,790.7199999999999,38,224,5.743589743589744,0.5128205128205128,United Kingdom,2,Loyal Customers,1,0.2887386333407172
13485,233,11,3012.27,2,5,5,255,12,503,273.84272727272725,7.987574552683896,3012.2699999999995,131,1798,11.379746835443038,0.0569620253164556,United Kingdom,2,Loyal Customers,1,0.24289504032247944
13486,78,3,1122.41,3,3,3,333,9,76,374.1366666666667,14.417763157894736,1122.4100000000003,69,669,9.695652173913045,0.0,United Kingdom,2,Loyal Customers,0,0.4315391795177969
13487,58,5,846.87,4,4,3,443,11,677,169.374,2.697562776957164,846.87,31,362,7.387755102040816,0.1224489795918367,United Kingdom,2,Loyal Customers,0,0.033866016318271644
13488,17,23,15548.93,5,5,5,555,15,666,676.0404347826087,12.61373873873874,15548.93,370,7891,10.899171270718233,0.0414364640883977,United Kingdom,0,Champions,0,0.0019802480247525685
13489,105,4,401.12,3,3,2,332,8,189,100.28,7.73015873015873,401.12,11,472,33.714285714285715,0.0,United Kingdom,1,At Risk,0,0.511829102772732
13490,654,1,154.25,1,1,1,111,3,1,154.25,365.25,154.25,8,25,3.125,0.0,United Kingdom,3,Lost/Low-Value,1,0.8460269621744507
13491,52,27,4566.56,4,5,5,455,14,681,169.13185185185188,14.481277533039648,4566.56,144,2385,8.899253731343284,0.0634328358208955,United Kingdom,0,Champions,0,0.01727198107904185
13492,136,3,1269.84,3,3,4,334,10,78,423.28,14.048076923076923,1269.84,38,408,8.16,0.0,Switzerland,2,Loyal Customers,0,0.47308918018183105
13493,275,2,552.63,2,2,2,222,6,11,276.315,66.4090909090909,552.63,6,380,47.5,0.0,Switzerland,1,At Risk,1,0.6285316064077848
13494,312,1,316.26000000000005,2,1,2,212,5,1,316.26000000000005,365.25,316.26000000000005,18,162,9.0,0.0,United Kingdom,3,Lost/Low-Value,1,0.6908052804393191
13495,8,10,5374.26,5,5,5,555,15,724,537.426,5.044889502762431,5374.26,59,2674,18.19047619047619,0.0,United Kingdom,0,Champions,0,0.004978175689499953
13496,11,2,653.33,5,2,3,523,10,349,326.665,2.0931232091690544,653.33,28,341,9.742857142857142,0.0,United Kingdom,1,At Risk,0,0.2696601100830429
13497,283,6,1320.3300000000002,2,4,4,244,10,386,220.05500000000004,5.677461139896373,1320.33,52,579,8.64179104477612,0.0,United Kingdom,2,Loyal Customers,1,0.38299685737352296
13498,730,1,327.38,1,1,2,112,4,1,327.38,365.25,327.38,17,362,21.294117647058822,0.0,United Kingdom,3,Lost/Low-Value,1,0.6644302073583833
13499,18,5,1159.11,5,4,3,543,12,252,231.82200000000003,7.247023809523809,1159.11,31,1365,32.5,0.0,United Kingdom,2,Loyal Customers,0,0.3690350742952845
13500,23,4,1466.3,4,3,4,434,11,378,366.575,3.865079365079365,1466.3,77,838,9.858823529411763,0.0,United Kingdom,2,Loyal Customers,0,0.2909504589514536
13501,288,3,2885.11,2,3,5,235,10,282,961.7033333333334,3.88563829787234,2885.11,90,1253,10.991228070175438,0.0,Switzerland,2,Loyal Customers,1,0.43323013174721486
13502,17,5,780.5,5,4,3,543,12,531,156.1,3.439265536723164,780.5000000000001,28,490,14.848484848484848,0.0,United Kingdom,2,Loyal Customers,0,0.10557476709865198
13503,71,6,1896.19,3,4,4,344,11,589,316.0316666666667,3.720713073005093,1896.19,158,1118,5.646464646464646,0.0,United Kingdom,2,Loyal Customers,0,0.02664088824682668
13504,64,1,295.93,3,1,2,312,6,1,295.93,365.25,295.93,22,178,8.090909090909092,0.0,United Kingdom,1,At Risk,0,0.6503046334796089
13505,73,4,3975.63,3,3,5,335,11,159,993.9075,9.18867924528302,3975.63,182,2486,11.56279069767442,0.1255813953488372,Switzerland,2,Loyal Customers,0,0.2643770568621363
13506,316,5,1639.2,2,4,4,244,10,144,327.84000000000003,12.682291666666666,1639.2,55,1174,11.979591836734691,0.6122448979591837,United Kingdom,2,Loyal Customers,1,0.4995597400108083
13507,3,4,2479.16,5,3,4,534,12,142,619.79,10.288732394366196,2479.16,146,1597,9.858024691358024,0.5061728395061729,United Kingdom,2,Loyal Customers,0,0.2873452995164724
13508,244,2,287.05,2,2,2,222,6,399,143.525,1.830827067669173,287.05,27,180,6.428571428571429,1.0,United Kingdom,1,At Risk,1,0.5918442018393223
13509,9,8,1114.72,5,4,3,543,12,498,139.34,5.867469879518072,1114.72,27,1214,24.77551020408164,0.0,United Kingdom,2,Loyal Customers,0,0.11542934399586068
13510,1,11,4536.34,5,5,5,555,15,717,412.3945454545455,5.603556485355648,4536.34,176,3044,10.53287197231834,0.1453287197231834,United Kingdom,0,Champions,0,0.009393663322369367
13511,677,1,254.81,1,1,1,111,3,1,254.81,365.25,254.81,5,60,12.0,0.0,United Kingdom,3,Lost/Low-Value,1,0.7109941578851575
13512,261,4,713.39,2,3,3,233,8,322,178.3475,4.537267080745342,713.39,31,419,10.743589743589745,0.0,United Kingdom,2,Loyal Customers,1,0.5574907196280593
13513,127,3,824.59,3,3,3,333,9,528,274.86333333333334,2.075284090909091,824.59,32,364,9.1,0.0,United Kingdom,2,Loyal Customers,0,0.06825873747429963
13514,74,4,815.9000000000001,3,3,3,333,9,608,203.975,2.4029605263157894,815.9000000000001,15,288,13.714285714285714,0.238095238095238,United Kingdom,2,Loyal Customers,0,0.0653706640746237
13515,73,6,1265.82,3,4,4,344,11,571,210.97,3.8380035026269694,1265.82,64,819,10.776315789473683,0.1710526315789473,United Kingdom,2,Loyal Customers,0,0.04011421732780415
13516,21,4,1685.26,4,3,4,434,11,396,421.315,3.689393939393939,1685.26,55,1114,18.262295081967213,0.0,United Kingdom,2,Loyal Customers,0,0.29235512394141105
13517,60,3,2128.42,3,3,4,334,10,120,709.4733333333334,9.13125,2128.42,125,1369,9.709219858156027,0.0,United Kingdom,2,Loyal Customers,0,0.4475043578984672
13518,86,1,659.44,3,1,3,313,7,1,659.44,365.25,659.44,36,392,10.31578947368421,0.0,United Kingdom,1,At Risk,0,0.5422770612083623
13519,78,2,343.21,3,2,2,322,7,364,171.605,2.006868131868132,343.21000000000004,19,133,7.0,0.0,United Kingdom,1,At Risk,0,0.4127185202599592
